,avg_unemployment,survey_year,Outcome,number_of_internships,primary_major,Gender,primary_college,Outcome_binary,Total Unique Fairs Attended,total_apps,Educations Cumulative Gpa,ipp_flag,Internship_binary,binary_cont_education,binary_still_looking,fairs_above_avg,apps_above_avg,Appointment_Count,appointment_binary
2517,3.6,2023,Working,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,3,30,4.2,0,1,0,0,1,0,0.0,0
2518,3.6,2023,Continuing Education,0,Statistics,Male,College and Graduate School of Arts & Sciences,0,0,0,3.9,0,0,1,0,0,0,0.0,0
2519,3.6,2023,Still Looking,0,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,1,38,3.9,0,0,0,1,0,0,0.0,0
2520,3.6,2023,Still Looking,0,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,1,38,3.2,0,0,0,1,0,0,0.0,0
2521,3.6,2023,Still Looking,0,East Asian Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,1,0,0,0.0,0
2522,3.6,2023,Working,2,Statistics,Female,College and Graduate School of Arts & Sciences,1,0,3,3.8,0,1,0,0,0,0,0.0,0
2523,3.6,2023,Working,3,Architecture,Female,School of Architecture,1,0,25,,0,1,0,0,0,0,3.0,1
2524,3.6,2023,Continuing Education,0,Biology,Female,College and Graduate School of Arts & Sciences,0,5,0,,0,0,1,0,1,0,0.0,0
2525,3.6,2023,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,5,152,3.8,0,1,0,0,1,1,0.0,0
2526,3.6,2023,Still Looking,0,Astronomy,Female,College and Graduate School of Arts & Sciences,0,2,90,3.95,0,0,0,1,1,1,0.0,0
2527,3.6,2023,Working,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,4,232,3.97,0,1,0,0,1,1,0.0,0
2528,3.6,2023,Working,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,4,232,3.88,0,1,0,0,1,1,0.0,0
2529,3.6,2023,Working,3,Education - Speech Communication Disorders,Female,School of Education and Human Development,1,8,15,4.0,1,1,0,0,1,0,8.0,1
2530,3.6,2023,Working,2,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,0,68,,0,1,0,0,0,1,0.0,0
2531,3.6,2023,Working,1,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,1,3,62,,0,1,0,0,1,1,4.0,1
2532,3.6,2023,Still Looking,0,Economics,Male,College and Graduate School of Arts & Sciences,0,2,56,3.34,0,0,0,1,1,1,0.0,0
2533,3.6,2023,Working,1,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,3,72,,0,1,0,0,1,1,3.0,1
2534,3.6,2023,Working,0,Government,Female,College and Graduate School of Arts & Sciences,1,1,0,,0,0,0,0,0,0,0.0,0
2535,3.6,2023,Continuing Education,0,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,2,18,,0,0,1,0,1,0,0.0,0
2536,3.6,2023,Working,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,15,3.78,0,1,0,0,0,0,0.0,0
2537,3.6,2023,Still Looking,0,Drama,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,1,0,0,0.0,0
2538,3.6,2023,Working,2,Architecture,Male,School of Architecture,1,1,31,3.98,0,1,0,0,0,0,5.0,1
2539,3.6,2023,Working,2,Architecture,Male,School of Architecture,1,1,31,3.72,0,1,0,0,0,0,5.0,1
2540,3.6,2023,Working,2,Architecture,Male,School of Architecture,1,1,31,3.7,0,1,0,0,0,0,5.0,1
2541,3.6,2023,Not Seeking,2,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,3,40,,0,1,0,0,1,0,0.0,0
2542,3.6,2023,Working,2,Psychology,Female,College and Graduate School of Arts & Sciences,1,1,1,,0,1,0,0,0,0,0.0,0
2543,3.6,2023,Working,2,Engineering - Mechanical Engineering,Male,School of Engineering & Applied Science,1,7,19,3.77,0,1,0,0,1,0,5.0,1
2544,3.6,2023,Continuing Education,1,Economics,Male,College and Graduate School of Arts & Sciences,0,2,82,3.7,0,1,1,0,1,1,0.0,0
2545,3.6,2023,Continuing Education,1,Economics,Male,College and Graduate School of Arts & Sciences,0,2,82,,0,1,1,0,1,1,0.0,0
2546,3.6,2023,Working,0,Engineering - Systems Engineering,Male,School of Engineering & Applied Science,1,0,0,,0,0,0,0,0,0,0.0,0
2547,3.6,2023,Working,2,Education - Higher Education,Female,School of Education and Human Development,1,1,9,,0,1,0,0,0,0,0.0,0
2548,3.6,2023,Working,1,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,3,3.54,0,1,0,0,0,0,0.0,0
2549,3.6,2023,Continuing Education,0,English,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
2550,3.6,2023,Working,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,0,20,4.0,0,1,0,0,0,0,0.0,0
2551,3.6,2023,Working,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,0,20,4.33,0,1,0,0,0,0,0.0,0
2552,3.6,2023,Working,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,0,20,3.81,0,1,0,0,0,0,0.0,0
2553,3.6,2023,Working,3,Engineering - Aerospace Engineering,Male,School of Engineering & Applied Science,1,1,0,,0,1,0,0,0,0,0.0,0
2554,3.6,2023,Continuing Education,3,English,Female,College and Graduate School of Arts & Sciences,0,0,74,4.25,0,1,1,0,0,1,0.0,0
2555,3.6,2023,Continuing Education,3,English,Female,College and Graduate School of Arts & Sciences,0,0,74,3.77,0,1,1,0,0,1,0.0,0
2556,3.6,2023,Continuing Education,3,English,Female,College and Graduate School of Arts & Sciences,0,0,74,,0,1,1,0,0,1,0.0,0
2557,3.6,2023,Working,1,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
2558,3.6,2023,Continuing Education,1,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,2,45,,0,1,1,0,1,0,0.0,0
2559,3.6,2023,Working,0,Chemistry,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,0,0,0,0,0,0.0,0
2560,3.6,2023,Working,2,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,10,39,3.75,0,1,0,0,1,0,0.0,0
2561,3.6,2023,Working,2,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,1,10,39,,0,1,0,0,1,0,0.0,0
2562,3.6,2023,Continuing Education,0,Architecture - Architectural History,Male,School of Architecture,0,0,98,3.99,0,0,1,0,0,1,0.0,0
2563,3.6,2023,Working,3,Economics,Female,College and Graduate School of Arts & Sciences,1,0,20,,0,1,0,0,0,0,5.0,1
2564,3.6,2023,Working,1,Women Gender & Sexuality - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,1,4,3.9,0,1,0,0,0,0,0.0,0
2565,3.6,2023,Working,1,Education - Elementary Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
2566,3.6,2023,Continuing Education,0,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
2567,3.6,2023,Working,1,Religious Studies,Male,College and Graduate School of Arts & Sciences,1,2,21,3.7,0,1,0,0,1,0,0.0,0
2568,3.6,2023,Working,1,Religious Studies,Male,College and Graduate School of Arts & Sciences,1,2,21,,0,1,0,0,1,0,0.0,0
2569,3.6,2023,Working,1,English,Female,College and Graduate School of Arts & Sciences,1,0,37,,0,1,0,0,0,0,0.0,0
2570,3.6,2023,Working,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,11,31,3.83,0,1,0,0,1,0,0.0,0
2571,3.6,2023,Working,2,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,11,31,4.4,0,1,0,0,1,0,0.0,0
2572,3.6,2023,Continuing Education,0,Education - Kinesiology,Female,School of Education and Human Development,0,1,33,3.84,0,0,1,0,0,0,0.0,0
2573,3.6,2023,Working,0,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,1,3,3,3.7,0,0,0,0,1,0,0.0,0
2574,3.6,2023,Working,0,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,1,3,3,,0,0,0,0,1,0,0.0,0
2575,3.6,2023,Working,1,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,10,158,,0,1,0,0,1,1,0.0,0
2576,3.6,2023,Working,1,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,10,158,3.82,0,1,0,0,1,1,0.0,0
2577,3.6,2023,Still Looking,3,Art - Studio Art,Female,College and Graduate School of Arts & Sciences,0,1,140,,0,1,0,1,0,1,0.0,0
2578,3.6,2023,Working,3,Religious Studies,Male,College and Graduate School of Arts & Sciences,1,0,0,3.5,0,1,0,0,0,0,0.0,0
2579,3.6,2023,Still Looking,2,History,Male,College and Graduate School of Arts & Sciences,0,7,160,,0,1,0,1,1,1,8.0,1
2580,3.6,2023,Fellowship,1,Environmental Sciences,Female,College and Graduate School of Arts & Sciences,0,0,64,,0,1,0,0,0,1,0.0,0
2581,3.6,2023,Working,0,Education - Curriculum & Instruction,Female,School of Education and Human Development,1,0,0,,0,0,0,0,0,0,0.0,0
2582,3.6,2023,Continuing Education,0,Psychology,Female,College and Graduate School of Arts & Sciences,0,0,57,,0,0,1,0,0,1,1.0,1
2583,3.6,2023,Continuing Education,2,Economics,Female,College and Graduate School of Arts & Sciences,0,0,88,3.5,0,1,1,0,0,1,0.0,0
2584,3.6,2023,Continuing Education,2,Economics,Female,College and Graduate School of Arts & Sciences,0,0,88,,0,1,1,0,0,1,0.0,0
2585,3.6,2023,Continuing Education,2,Economics,Female,College and Graduate School of Arts & Sciences,0,0,88,4.0,0,1,1,0,0,1,0.0,0
2586,3.6,2023,Continuing Education,2,Women Gender & Sexuality - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,1,32,3.81,0,1,1,0,0,0,0.0,0
2587,3.6,2023,Continuing Education,2,Women Gender & Sexuality - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,1,32,4.0,0,1,1,0,0,0,0.0,0
2588,3.6,2023,Working,2,Environmental Sciences,Female,College and Graduate School of Arts & Sciences,1,0,2,3.71,0,1,0,0,0,0,7.0,1
2589,3.6,2023,Working,3,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,2,172,3.68,0,1,0,0,1,1,0.0,0
2590,3.6,2023,Still Looking,1,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,5,1014,3.1,0,1,0,1,1,1,0.0,0
2591,3.6,2023,Still Looking,1,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,5,1014,,0,1,0,1,1,1,0.0,0
2592,3.6,2023,Still Looking,1,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,5,1014,4.0,0,1,0,1,1,1,0.0,0
2593,3.6,2023,Still Looking,0,Physics,Female,College and Graduate School of Arts & Sciences,0,0,1,,0,0,0,1,0,0,0.0,0
2594,3.6,2023,Still Looking,0,Physics,Female,College and Graduate School of Arts & Sciences,0,0,1,3.8,0,0,0,1,0,0,0.0,0
2595,3.6,2023,Still Looking,0,Education - Kinesiology,Female,School of Education and Human Development,0,0,1,,0,0,0,1,0,0,0.0,0
2596,3.6,2023,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,3,10,,0,1,0,0,1,0,4.0,1
2597,3.6,2023,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,3,10,4.71,0,1,0,0,1,0,4.0,1
2598,3.6,2023,Still Looking,1,Architecture,Male,School of Architecture,0,8,102,,0,1,0,1,1,1,0.0,0
2599,3.6,2023,Still Looking,3,Chemistry,Male,College and Graduate School of Arts & Sciences,0,0,12,,0,1,0,1,0,0,0.0,0
2600,3.6,2023,Still Looking,0,Foreign Affairs,Male,College and Graduate School of Arts & Sciences,0,8,4,3.56,0,0,0,1,1,0,0.0,0
2601,3.6,2023,Working,1,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,10,106,3.8,0,1,0,0,1,1,0.0,0
2602,3.6,2023,Continuing Education,0,Statistics,Male,College and Graduate School of Arts & Sciences,0,0,36,,0,0,1,0,0,0,0.0,0
2603,3.6,2023,Continuing Education,0,Education - Kinesiology,Female,School of Education and Human Development,0,0,0,,0,0,1,0,0,0,0.0,0
2604,3.6,2023,Continuing Education,1,Statistics,Female,College and Graduate School of Arts & Sciences,0,4,34,,0,1,1,0,1,0,0.0,0
2605,3.6,2023,Still Looking,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,3,8,,0,1,0,1,1,0,1.0,1
2606,3.6,2023,Still Looking,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,3,8,3.6,0,1,0,1,1,0,1.0,1
2607,3.6,2023,Working,1,Business Administration,Male,Darden Graduate School of Business Administration,1,0,0,,0,1,0,0,0,0,0.0,0
2608,3.6,2023,Working,0,Engineering - Civil Engineering,Male,School of Engineering & Applied Science,1,3,29,3.97,0,0,0,0,1,0,0.0,0
2609,3.6,2023,Continuing Education,1,Biology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,0.0,0
2610,3.6,2023,Still Looking,0,Psychology,Male,College and Graduate School of Arts & Sciences,0,1,9,,0,0,0,1,0,0,0.0,0
2611,3.6,2023,Still Looking,0,Psychology,Male,College and Graduate School of Arts & Sciences,0,1,9,3.39,0,0,0,1,0,0,0.0,0
2612,3.6,2023,Continuing Education,2,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,2,17,,0,1,1,0,1,0,1.0,1
2613,3.6,2023,Working,3,Engineering - Chemical Engineering,Female,School of Engineering & Applied Science,1,0,58,,0,1,0,0,0,1,2.0,1
2614,3.6,2023,Continuing Education,2,Engineering - Chemical Engineering,Female,School of Engineering & Applied Science,0,0,9,3.99,0,1,1,0,0,0,6.0,1
2615,3.6,2023,Working,1,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,2,266,3.4,0,1,0,0,1,1,0.0,0
2616,3.6,2023,Working,1,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,2,266,4.1,0,1,0,0,1,1,0.0,0
2617,3.6,2023,Working,3,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,0,4,3.81,0,1,0,0,0,0,0.0,0
2618,3.6,2023,Still Looking,1,Education - Kinesiology,Female,School of Education and Human Development,0,0,0,,0,1,0,1,0,0,0.0,0
2619,3.6,2023,Continuing Education,0,Chemistry,Female,College and Graduate School of Arts & Sciences,0,0,4,,0,0,1,0,0,0,0.0,0
2620,3.6,2023,Working,3,Physics,Male,College and Graduate School of Arts & Sciences,1,7,8,,0,1,0,0,1,0,0.0,0
2621,3.6,2023,Working,3,Physics,Male,College and Graduate School of Arts & Sciences,1,7,8,4.0,0,1,0,0,1,0,0.0,0
2622,3.6,2023,Continuing Education,2,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,0,23,3.97,0,1,1,0,0,0,3.0,1
2623,3.6,2023,Continuing Education,2,Foreign Affairs,Female,College and Graduate School of Arts & Sciences,0,0,23,,0,1,1,0,0,0,3.0,1
2624,3.6,2023,Working,0,Economics,Male,College and Graduate School of Arts & Sciences,1,1,44,3.4,0,0,0,0,0,0,0.0,0
2625,3.6,2023,Working,0,Economics,Male,College and Graduate School of Arts & Sciences,1,1,44,3.8,0,0,0,0,0,0,0.0,0
2626,3.6,2023,Fellowship,3,Physics,Male,College and Graduate School of Arts & Sciences,0,0,0,,0,1,0,0,0,0,0.0,0
2627,3.6,2023,Working,3,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,3,45,4.3,0,1,0,0,1,0,0.0,0
2628,3.6,2023,Working,3,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,3,45,3.82,0,1,0,0,1,0,0.0,0
2629,3.6,2023,Continuing Education,0,Cognitive Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,5,70,3.81,0,0,1,0,1,1,2.0,1
2630,3.6,2023,Still Looking,0,Interdisciplinary (SCPS-BIS),Male,School of Continuing and Professional Studies,0,1,2,4.0,0,0,0,1,0,0,0.0,0
2631,3.6,2023,Working,2,Education - Counselor Education,Female,School of Education and Human Development,1,1,0,,0,1,0,0,0,0,0.0,0
2632,3.6,2023,Working,2,Engineering - Computer Science,Male,School of Engineering & Applied Science,1,1,13,3.46,1,1,0,0,0,0,0.0,0
2633,3.6,2023,Continuing Education,0,Spanish,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,3.0,1
2634,3.6,2023,Working,1,Business Administration,Male,Darden Graduate School of Business Administration,1,0,0,,0,1,0,0,0,0,0.0,0
2635,3.6,2023,Working,3,Architecture - Urban & Environmental Planning,Female,School of Architecture,1,0,0,4.4,0,1,0,0,0,0,0.0,0
2636,3.6,2023,Working,3,Architecture - Urban & Environmental Planning,Female,School of Architecture,1,0,0,3.7,0,1,0,0,0,0,0.0,0
2637,3.6,2023,Still Looking,0,Media Studies,Male,College and Graduate School of Arts & Sciences,0,1,10,,0,0,0,1,0,0,0.0,0
2638,3.6,2023,Continuing Education,1,Political & Social Thought - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,4.5,0,1,1,0,0,0,1.0,1
2639,3.6,2023,Continuing Education,1,Political & Social Thought - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,1.0,1
2640,3.6,2023,Continuing Education,1,Political & Social Thought - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,3.7,0,1,1,0,0,0,1.0,1
2641,3.6,2023,Working,1,Engineering - Aerospace Engineering,Male,School of Engineering & Applied Science,1,0,42,3.85,0,1,0,0,0,0,0.0,0
2642,3.6,2023,Working,1,Engineering - Aerospace Engineering,Male,School of Engineering & Applied Science,1,0,42,3.62,0,1,0,0,0,0,0.0,0
2643,3.6,2023,Working,2,Computer Science - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,1,1,74,3.9,0,1,0,0,0,1,0.0,0
2644,3.6,2023,Working,1,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,4.0,0,1,0,0,0,0,4.0,1
2645,3.6,2023,Working,1,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,3.78,0,1,0,0,0,0,4.0,1
2646,3.6,2023,Continuing Education,0,Health Sciences Management (SCPS),Female,School of Continuing and Professional Studies,0,1,6,3.59,0,0,1,0,0,0,0.0,0
2647,3.6,2023,Continuing Education,0,Health Sciences Management (SCPS),Female,School of Continuing and Professional Studies,0,1,6,,0,0,1,0,0,0,0.0,0
2648,3.6,2023,Working,1,Architecture - Landscape Architecture,Female,School of Architecture,1,0,0,3.75,0,1,0,0,0,0,0.0,0
2649,3.6,2023,Working,1,Education - Educational Policy (Policy Studies),Female,School of Education and Human Development,1,0,0,,0,1,0,0,0,0,0.0,0
2650,3.6,2023,Continuing Education,1,Education - Kinesiology,Female,School of Education and Human Development,0,0,0,3.8,0,1,1,0,0,0,0.0,0
2651,3.6,2023,Continuing Education,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,2,,0,1,1,0,0,0,0.0,0
2652,3.6,2023,Continuing Education,3,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,2,4.0,0,1,1,0,0,0,0.0,0
2653,3.6,2023,Continuing Education,1,Engineering - Biomedical Engineering,Female,School of Engineering & Applied Science,0,6,26,,0,1,1,0,1,0,4.0,1
2654,3.6,2023,Continuing Education,0,Education - Kinesiology,Female,School of Education and Human Development,0,0,1,,0,0,1,0,0,0,1.0,1
2655,3.6,2023,Still Looking,2,Political Philosophy Policy & Law - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,3,102,3.96,0,1,0,1,1,1,3.0,1
2656,3.6,2023,Still Looking,2,Biology,Female,College and Graduate School of Arts & Sciences,0,0,27,,0,1,0,1,0,0,0.0,0
2657,3.6,2023,Continuing Education,2,Education - Speech Communication Disorders,Female,School of Education and Human Development,0,0,1,,0,1,1,0,0,0,0.0,0
2658,3.6,2023,Working,3,Economics,Female,College and Graduate School of Arts & Sciences,1,5,84,3.86,0,1,0,0,1,1,2.0,1
2659,3.6,2023,Working,3,Economics,Female,College and Graduate School of Arts & Sciences,1,5,84,,0,1,0,0,1,1,2.0,1
2660,3.6,2023,Still Looking,3,Education - Speech Communication Disorders,Female,School of Education and Human Development,0,0,0,3.8,0,1,0,1,0,0,0.0,0
2661,3.6,2023,Still Looking,0,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,0,4,30,4.0,0,0,0,1,1,0,5.0,1
2662,3.6,2023,Still Looking,0,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,0,4,30,,0,0,0,1,1,0,5.0,1
2663,3.6,2023,Continuing Education,1,Education - Youth & Social Innovation,Female,School of Education and Human Development,0,0,10,,0,1,1,0,0,0,0.0,0
2664,3.6,2023,Working,3,Economics,Male,College and Graduate School of Arts & Sciences,1,0,2,3.92,0,1,0,0,0,0,0.0,0
2665,3.6,2023,Not Seeking,1,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,6,12,3.49,0,1,0,0,1,0,3.0,1
2666,3.6,2023,Working,1,Spanish,Female,College and Graduate School of Arts & Sciences,1,1,0,,0,1,0,0,0,0,0.0,0
2667,3.6,2023,Working,1,Psychology,Female,College and Graduate School of Arts & Sciences,1,0,21,3.93,0,1,0,0,0,0,0.0,0
2668,3.6,2023,Still Looking,0,Education - Speech Communication Disorders,Female,School of Education and Human Development,0,0,0,3.67,0,0,0,1,0,0,0.0,0
2669,3.6,2023,Working,0,Government,Male,College and Graduate School of Arts & Sciences,1,1,31,,0,0,0,0,0,0,2.0,1
2670,3.6,2023,Working,1,Economics,Male,College and Graduate School of Arts & Sciences,1,0,3,3.7,0,1,0,0,0,0,1.0,1
2671,3.6,2023,Still Looking,2,American Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,14,,0,1,0,1,0,0,0.0,0
2672,3.6,2023,Working,2,Engineering - Materials Science & Engineering,Male,School of Engineering & Applied Science,1,1,31,3.85,0,1,0,0,0,0,0.0,0
2673,3.6,2023,Working,2,Engineering - Materials Science & Engineering,Male,School of Engineering & Applied Science,1,1,31,,0,1,0,0,0,0,0.0,0
2674,3.6,2023,Working,1,Education - Educational Psychology,Female,School of Education and Human Development,1,0,0,,0,1,0,0,0,0,0.0,0
2675,3.6,2023,Working,0,Economics,Male,College and Graduate School of Arts & Sciences,1,5,165,,0,0,0,0,1,1,0.0,0
2676,3.6,2023,Working,0,Economics,Male,College and Graduate School of Arts & Sciences,1,5,165,4.0,0,0,0,0,1,1,0.0,0
2677,3.6,2023,Continuing Education,0,Linguistics,Female,College and Graduate School of Arts & Sciences,0,0,0,3.76,0,0,1,0,0,0,0.0,0
2678,3.6,2023,Continuing Education,0,Linguistics,Female,College and Graduate School of Arts & Sciences,0,0,0,4.45,0,0,1,0,0,0,0.0,0
2679,3.6,2023,Continuing Education,0,Linguistics,Female,College and Graduate School of Arts & Sciences,0,0,0,4.0,0,0,1,0,0,0,0.0,0
2680,3.6,2023,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,2,5,,0,1,0,0,1,0,0.0,0
2681,3.6,2023,Continuing Education,1,English,Male,College and Graduate School of Arts & Sciences,0,1,52,,0,1,1,0,0,1,0.0,0
2682,3.6,2023,Continuing Education,1,English,Male,College and Graduate School of Arts & Sciences,0,1,52,3.98,0,1,1,0,0,1,0.0,0
2683,3.6,2023,Continuing Education,1,Sociology,Female,College and Graduate School of Arts & Sciences,0,0,68,,0,1,1,0,0,1,3.0,1
2684,3.6,2023,Continuing Education,1,Sociology,Female,College and Graduate School of Arts & Sciences,0,0,68,3.4,0,1,1,0,0,1,3.0,1
2685,3.6,2023,Continuing Education,1,Sociology,Female,College and Graduate School of Arts & Sciences,0,0,68,3.35,0,1,1,0,0,1,3.0,1
2686,3.6,2023,Working,1,Economics,Male,College and Graduate School of Arts & Sciences,1,0,742,3.64,0,1,0,0,0,1,0.0,0
2687,3.6,2023,Still Looking,3,Education - Kinesiology,Female,School of Education and Human Development,0,1,52,,0,1,0,1,0,1,12.0,1
2688,3.6,2023,Continuing Education,3,Government,Female,College and Graduate School of Arts & Sciences,0,1,12,,0,1,1,0,0,0,0.0,0
2689,3.6,2023,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,3,32,3.62,0,1,0,0,1,0,2.0,1
2690,3.6,2023,Working,2,Engineering - Systems Engineering,Female,School of Engineering & Applied Science,1,3,32,4.32,0,1,0,0,1,0,2.0,1
2691,3.6,2023,Continuing Education,1,Computer Science - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,1,1,0,0,0,0.0,0
2692,3.6,2023,Working,0,Education - Higher Education,Male,School of Education and Human Development,1,0,0,,0,0,0,0,0,0,0.0,0
2693,3.6,2023,Not Seeking,0,Slavic Languages and Literatures,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,0,0,0,0,0.0,0
2694,3.6,2023,Working,1,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,1,0,46,,0,1,0,0,0,0,0.0,0
2695,3.6,2023,Working,3,Statistics,Male,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
2696,3.6,2023,Continuing Education,2,Engineering - Computer Engineering,Male,School of Engineering & Applied Science,0,1,0,,0,1,1,0,0,0,0.0,0
2697,3.6,2023,Continuing Education,0,Anthropology,Female,College and Graduate School of Arts & Sciences,0,0,0,,0,0,1,0,0,0,0.0,0
2698,3.6,2023,Working,3,Media Studies,Female,College and Graduate School of Arts & Sciences,1,1,29,3.97,0,1,0,0,0,0,1.0,1
2699,3.6,2023,Working,2,Biology,Female,College and Graduate School of Arts & Sciences,1,0,0,,0,1,0,0,0,0,0.0,0
2700,3.6,2023,Working,2,Engineering - Civil Engineering,Female,School of Engineering & Applied Science,1,1,14,,0,1,0,0,0,0,0.0,0
2701,3.6,2023,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,0,57,3.7,0,1,0,0,0,1,0.0,0
2702,3.6,2023,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,0,57,,0,1,0,0,0,1,0.0,0
2703,3.6,2023,Working,3,Engineering - Computer Science,Female,School of Engineering & Applied Science,1,0,57,4.0,0,1,0,0,0,1,0.0,0
2704,3.6,2023,Continuing Education,2,Education - Kinesiology,Female,School of Education and Human Development,0,0,0,,0,1,1,0,0,0,0.0,0
2705,3.6,2023,Continuing Education,1,Global Studies - Interdisciplinary,Female,College and Graduate School of Arts & Sciences,0,1,178,,0,1,1,0,0,1,5.0,1
2706,3.6,2023,Continuing Education,1,Global Studies - Interdisciplinary,Male,College and Graduate School of Arts & Sciences,0,0,113,,0,1,1,0,0,1,0.0,0
2707,3.6,2023,Continuing Education,0,Education - Speech Communication Disorders,Female,School of Education and Human Development,0,0,0,,0,0,1,0,0,0,0.0,0
2708,3.6,2023,Still Looking,1,Environmental Sciences,Female,College and Graduate School of Arts & Sciences,0,4,21,,0,1,0,1,1,0,0.0,0
2709,3.6,2023,Continuing Education,2,Architecture,Female,School of Architecture,0,1,14,,0,1,1,0,0,0,0.0,0
2710,3.6,2023,Working,3,Architecture,Female,School of Architecture,1,0,14,3.83,1,1,0,0,0,0,0.0,0
